"276847"
	"0689714866"
	"0380600129"
	"0440412897"
"7346"
	"0441795919"
	"0064400972"
	"0060916508"
	"0060172916"
	"1880241129"
	"0792274512"
	"0877792208"
	"0394402294"
	"0688034047"
	"0316817333"
"7864"
	"0140431357"
	"0965916480"
	"0520006534"
	"2290313238"
	"0966726928"
	"0449502147"
	"3548244467"
	"0887299253"
	"0708831478"
	"081671469X"
"7915"
	"0876669658"
	"0684867621"
	"0312306326"
	"0895860775"
	"0670844527"
	"0743526279"
	"0843122749"
	"0843950463"
	"0843947888"
	"0312265867"
"7958"
	"843760494X"
	"068484477X"
	"0385484518"
	"0743410068"
	"0452280672"
	"068484611X"
	"0452274427"
	"0374404364"
	"0679781587"
	"088001654X"
"8019"
	"0446610968"
	"0786711280"
	"0743255453"
	"0877792208"
	"0395683297"
	"0671684086"
	"0385419287"
	"1578591058"
	"088166247X"
	"0671454927"
"8066"
	"067976397X"
	"0142000205"
	"0805054537"
	"1573225789"
	"014034893X"
	"0375727345"
	"052594527X"
	"0345424719"
	"0385420161"
	"0028604199"
"8245"
	"0812589041"
	"0738702595"
	"0142001740"
	"0312050631"
	"1558505822"
	"0446394629"
	"0452284406"
	"0385496095"
	"0920668372"
	"0345444884"
"8284"
	"0140431357"
	"0965916480"
	"0520006534"
	"2290313238"
	"0966726928"
	"0449502147"
	"3548244467"
	"0887299253"
	"0708831478"
	"081671469X"
"8454"
	"0061032042"
	"0385508417"
	"0936085274"
	"0316781142"
	"0060175400"
	"0679767800"
	"0618002235"
	"0312422156"
	"0399501487"
	"9500285533"
"8681"
	"0316150460"
	"0345447409"
	"0618045996"
	"0679763996"
	"0679428011"
	"0684830515"
	"1573228583"
	"0452262933"
	"0374129983"
	"0812550927"
"8890"
	"2266102621"
	"2264036036"
	"0399142398"
	"0060801921"
	"0451085906"
	"0449001954"
	"1840113022"
	"2070334392"
	"0600571025"
	"1585790370"
"9177"
	"0140431357"
	"0965916480"
	"0520006534"
	"2290313238"
	"0966726928"
	"0449502147"
	"3548244467"
	"0887299253"
	"0708831478"
	"081671469X"
"9417"
	"0786867647"
	"0866852611"
	"0345423097"
	"0670220264"
	"0380723085"
	"0679437460"
	"1400032717"
	"0451205073"
	"074341134X"
	"0446610496"
"9613"
	"006017143X"
	"0805026568"
	"0590480464"
	"067334577"
	"0374525811"
	"0385490445"
	"0881254908"
	"0679748148"
	"0812515595"
	"0070605769"
"9856"
	"0590448226"
	"1551922444"
	"0375756981"
	"0553582917"
	"0394800028"
	"0590480057"
	"0590407848"
	"0743474341"
	"0446678457"
	"0060987561"
"9908"
	"0140195513"
	"0836217691"
	"0836218620"
	"0517573822"
	"0140714189"
	"0830725334"
	"0060977604"
	"0689822804"
	"0310912156"
	"1570820457"
"10314"
	"0195007778"
	"0440222656"
	"1860743102"
	"0060392886"
	"038000741X"
	"0449211096"
	"0394492196"
	"0345295315"
	"0156013363"
	"0060934417"
"10354"
	"0486280616"
	"0971358400"
	"0471118494"
	"0385484518"
	"0440221471"
	"0517064863"
	"0899091679"
	"006096975X"
	"0061007226"
	"0684823780"
"10447"
	"0393319504"
	"0152567089"
	"037570924X"
	"0394890485"
	"0375703829"
	"0385319959"
	"0140143505"
	"0374527229"
	"0374480095"
	"0152002146"
"10560"
	"0743437837"
	"0307131726"
	"0449238946"
	"0836218655"
	"0723234604"
	"030711936X"
	"030711838X"
	"0451172817"
	"0689806590"
	"0449223604"
"10819"
	"0836218981"
	"0517123207"
	"0553274503"
	"0676975658"
	"0385484518"
	"042511774X"
	"0345361792"
	"0684854422"
	"055321246X"
	"0451132378"
"11629"
	"0553121456"
	"0380717581"
	"0060085452"
	"0380796090"
	"0425141233"
	"0553246518"
	"0060575336"
	"0553142607"
	"0385505833"
	"0671003356"
"11676"
	"0671252755"
	"074725642X"
	"0312958129"
	"0586071156"
	"3442131340"
	"0736907106"
	"0345397525"
	"0062501860"
	"0452268427"
	"0140270361"
"11993"
	"059044168X"
	"0877014027"
	"0743424425"
	"0452279607"
	"0517588684"
	"0451173317"
	"0886775981"
	"0833510266"
	"0812511816"
	"0451180763"
"12100"
	"0385504209"
	"0385262213"
	"0670032379"
	"0385187866"
	"0030635527"
	"0385417373"
	"0385262183"
	"0060915544"
	"0385262191"
	"0385498802"
"12538"
	"0060987561"
	"0451151259"
	"043935806X"
	"0345348036"
	"0439425220"
	"0394572300"
	"0671443542"
	"0553574574"
	"0804114986"
	"068486424X"
"12657"
	"0140431357"
	"0965916480"
	"0520006534"
	"2290313238"
	"0966726928"
	"0449502147"
	"3548244467"
	"0887299253"
	"0708831478"
	"081671469X"
"12824"
	"0671524313"
	"0345361792"
	"0441304834"
	"0385492081"
	"0140288503"
	"059035342X"
	"0060391626"
	"0452275865"
	"0380815583"
	"0821762982"
"12835"
	"3596125723"
	"3499135566"
	"3257228007"
	"2226135022"
	"3746614007"
	"0809232634"
	"3499222507"
	"3492204791"
	"3257233221"
	"3855025703"
"12982"
	"0263161048"
	"0373833474"
	"055328990X"
	"0373833423"
	"0553295004"
	"1551668904"
	"0446361739"
	"0373833431"
	"0446326925"
	"0553289519"
"13126"
	"0140431357"
	"0965916480"
	"0520006534"
	"2290313238"
	"0966726928"
	"0449502147"
	"3548244467"
	"0887299253"
	"0708831478"
	"081671469X"
"13273"
	"0441304834"
	"0385492081"
	"0140288503"
	"0671721291"
	"0671742515"
	"0312970633"
	"0440221471"
	"0452275865"
	"0380815583"
	"0821762982"
"13347"
	"0399142398"
	"0060801921"
	"0451085906"
	"0449001954"
	"1840113022"
	"2070334392"
	"0600571025"
	"1585790370"
	"8838426589"
	"0440474655"
"13518"
	"155927848X"
	"1932128069"
	"0425166929"
	"0689818769"
	"0307231062"
	"0553574639"
	"0307231038"
	"0061092533"
	"0439425220"
	"0590483528"
"13552"
	"0446310786"
	"0330328743"
	"1552782964"
	"0451521951"
	"0886778581"
	"0451521293"
	"055325846X"
	"0345321383"
	"0440184622"
	"0486406512"
"13850"
	"0486280616"
	"0971358400"
	"0471118494"
	"0440221471"
	"0517064863"
	"0899091679"
	"0451160525"
	"006096975X"
	"0740704818"
	"0877017883"
"14079"
	"8420616893"
	"0451191013"
	"8478884955"
	"0451167317"
	"8478885196"
	"0451188462"
	"8478886451"
	"8440630115"
	"8440612052"
	"8403092369"
"14232"
	"229031482X"
	"2253062987"
	"2070415686"
	"2290302864"
	"2205054252"
	"2207252000"
	"2038714509"
	"2070321320"
	"2070388905"
	"250039394"
"14422"
	"0061032042"
	"0385508417"
	"0936085274"
	"0028604199"
	"0440224675"
	"0786889020"
	"0451184963"
	"0028604202"
	"0452283043"
	"002542730X"
"14456"
	"0811824829"
	"0440998050"
	"0345314484"
	"0425134709"
	"0345384911"
	"0894805770"
	"0441304834"
	"0385492081"
	"0140288503"
	"0806905573"
"14521"
	"0385504209"
	"0821736051"
	"0440170796"
	"0451156609"
	"0805063269"
	"0385486731"
	"0967673755"
	"0671462970"
	"0671648136"
	"0525942688"
"14698"
	"0803295588"
	"0880887532"
	"1577344715"
	"0553471392"
	"0553756850"
	"0757300065"
	"0553456482"
	"1586214055"
	"0446610038"
	"0440211697"
"14958"
	"843760494X"
	"0812502469"
	"0812508076"
	"840804866X"
	"0812506677"
	"0812507983"
	"0812534018"
	"8401328942"
	"8408020366"
	"0062511408"
"15208"
	"0140431357"
	"0965916480"
	"0520006534"
	"2290313238"
	"0966726928"
	"0449502147"
	"3548244467"
	"0887299253"
	"0708831478"
	"081671469X"
"15408"
	"1582401748"
	"0864424140"
	"157322510X"
	"0316779237"
	"0805047018"
	"1573225797"
	"0571198147"
	"0374512388"
	"0553579711"
	"0590476491"
"15418"
	"0385504209"
	"0446610968"
	"0786711280"
	"0743255453"
	"0877792208"
	"0395683297"
	"0671684086"
	"0385419287"
	"1578591058"
	"088166247X"
"16106"
	"0747256152"
	"055214164X"
	"0006551114"
	"031298748X"
	"0340771089"
	"0007143117"
	"0671734962"
	"0812524160"
	"0330490982"
	"0006510345"
"16161"
	"0385504209"
	"0866852611"
	"0345423097"
	"0451203070"
	"0670220264"
	"0385505833"
	"0380723085"
	"0679437460"
	"1400032717"
	"0451205073"
"16634"
	"0452269571"
	"0486272818"
	"0786860588"
	"0441003257"
	"0553274325"
	"0393312836"
	"067081458X"
	"0679435328"
	"0151327653"
	"0385504209"
"16795"
	"0060960582"
	"0451455568"
	"0451455169"
	"043935806X"
	"0451455029"
	"0425120279"
	"006091565X"
	"0060913568"
	"0684801051"
	"1572243422"
"16966"
	"0140018603"
	"1555837336"
	"0399142398"
	"0060801921"
	"0451085906"
	"0449001954"
	"1840113022"
	"2070334392"
	"0600571025"
	"1585790370"
"17003"
	"0441304834"
	"0385492081"
	"0140288503"
	"0060916508"
	"0062502174"
	"0771075804"
	"4533004563"
	"2290141208"
	"1556703481"
	"0020264763"
"17183"
	"0312150601"
	"0446310786"
	"0345361792"
	"0571197639"
	"0140274375"
	"0091842050"
	"0836218787"
	"0836218663"
	"0553582895"
	"0836217357"
"17667"
	"0843733756"
	"0836218310"
	"B00005Y0HR"
	"0394513355"
	"0441304834"
	"0440123925"
	"0553574566"
	"1931561648"
	"0385721420"
	"0805063897"
"17859"
	"0671458531"
	"0399142398"
	"0060801921"
	"0451085906"
	"0449001954"
	"1840113022"
	"2070334392"
	"0600571025"
	"1585790370"
	"8838426589"
"17950"
	"0743437837"
	"0307131726"
	"0449238946"
	"0836218655"
	"0723234604"
	"030711936X"
	"030711838X"
	"0451172817"
	"0689806590"
	"0449223604"
"18082"
	"0553564927"
	"0451183940"
	"1565112008"
	"0689820747"
	"0312966806"
	"0553296124"
	"0345384385"
	"0517219018"
	"0134487206"
	"0810927543"
